,Author,Quotes,Likes,Tags
11,Anthony Ejefoh,"“Don’t be pushed by your problems, swim in them.”",0,['motivational']
12,Anthony Ejefoh,"“You can’t be a bird, then cry about not being able to fly.”",0,"['motivation,', 'motivational']"
13,Anthony Ejefoh,“People will act like they understand you until they know you don't understand yourself.”,0,['motivational']
14,"Abhijit Naskar,",“Each breath you take holds the potential for a thousand miracles.”,0,"['be-the-change,', 'divinity-within,', 'inspiring,', 'miracle,', 'motivational,', 'pearls-of-wisdom,', 'power-within,', 'self-awareness,', 'self-realization,', 'willpower']"
15,"Abhijit Naskar,","“Whoever tames darkness, tames time.”",0,"['darkness,', 'inspiring,', 'life-lessons,', 'motivational,', 'pearls-of-wisdom']"
16,"Abhijit Naskar,","“Darkness is light, for in darkness your character is revealed.”",0,"['character,', 'darkness,', 'darkness-and-light,', 'inspiring,', 'life-lessons,', 'motivational,', 'self-awareness,', 'self-realization']"
17,"Abhijit Naskar,",“Everybody is dead except the unselfish.”,0,"['life-lessons,', 'motivational,', 'pearls-of-wisdom,', 'selfish,', 'selfishness,', 'unselfish']"
18,"Abhijit Naskar,",“Love to live and live to love.”,0,"['inspiring,', 'kindness,', 'life-and-living,', 'life-lessons,', 'life-philosophy,', 'love,', 'loving,', 'motivational,', 'pearls-of-wisdom']"
19,"Abhijit Naskar,","“Only the coward says, time and tide wait for none, the valiant lives and works to build new time and to cause new tide.”",0,"['be-the-change,', 'braveheart,', 'cowards,', 'inspiring,', 'motivational,', 'pearls-of-wisdom,', 'social-responsibility,', 'take-a-stand,', 'time,', 'time-and-tide']"
20,"Patricia  Love,",“I see you...and I am Listening. You Matter”,0,"['confidence,', 'empowerment,', 'life-lessons,', 'memoir,', 'motivational,', 'trauma']"
21,Somya Kedia,“The key to Survival is to go Easy on Yourself!”,0,"['go-easy,', 'life-hacks,', 'life-lessons,', 'motivational,', 'survival,', 'survive,', 'yourself']"
22,Michael Jordan,“Winning has a price. Leadership has a price. I pushed people when they didn't wanna be pushed. I challenged people when they didn't wanna be challenged. But I never asked them to do something I wasn't willing to do myself.”,0,"['leaders,', 'leadership,', 'michael-jordan,', 'motivational,', 'thelastdance']"
23,Noel DeJesus,“The top is ever lonely when you value the relationships that you’ve built on the climb.”,0,"['friendship,', 'inspirational,', 'motivational,', 'success']"
24,"Bill Wooditch,","“You have to see with clarity what you want, and you have to have confidence in your ability to get it.”",0,"['bill-wooditch,', 'clarity,', 'confidence,', 'fail-more,', 'inspirational,', 'motivational,', 'quote-of-the-day']"
25,"Bill Wooditch,","“Rather than asking yourself what it is you want to achieve, ask yourself what it is you can endure to achieve it.”",0,"['achievement,', 'bill-wooditch,', 'fail-more,', 'inspirational,', 'motivational,', 'quote,', 'quote-of-the-day']"
26,Harshad Ghodke,“No one ever won the race with the burden of Fear & Ego with them.”,0,"['harshad-ghodke,', 'inspirational,', 'inspirational-quotes,', 'motivational,', 'motivational-quotes']"
27,Sanhita Baruah,"“Life's a lot like poker. You bet on some hands, you fold some. You win some hands, you lose some. But unlike poker, life is not a zero sum game. There's enough chips in the pot for everyone.”",0,"['abundance-mindset,', 'abundance-quotes,', 'games-of-life,', 'games-people-play,', 'inspirational,', 'life,', 'motivational,', 'philosophy,', 'poker,', 'zero-sum-game']"
28,"Bill Wooditch,",“The road to success begins with your dreams.”,0,"['bill-wooditch,', 'dreams,', 'fail-more,', 'inspirational,', 'motivational,', 'quote,', 'quote-of-the-day,', 'success']"
29,Somya Kedia,“Your struggles will shape you to create an unmatched identity of your own.”,0,"['hardships,', 'identity,', 'life,', 'motivational,', 'own,', 'shape,', 'struggle,', 'survivor,', 'you']"
0,Tsubasa Yamaguchi,"“Just because I'm doing what I love, doesn't mean It's always going to be fun.”",12,"['art,', 'drawing,', 'manga,', 'motivational']"
1,Tsubasa Yamaguchi,"“Try putting aside the thought of ""failure"". If you can do that... All the things you have learned since then, along with this piece will become your strength.”",4,"['art,', 'manga,', 'motivational']"
2,Tsubasa Yamaguchi,"“If you're upset, that means you're willing to fight.”",3,"['art,', 'courage,', 'drawing,', 'manga,', 'motivational']"
3,Tsubasa Yamaguchi,“I'm not talented at all. It's just that I spend more time thinking about art than others.”,2,"['art,', 'drawing,', 'manga,', 'motivational,', 'talent']"
4,Eleanor Brownn,“Pause-itivity: The power of the pause”,1,"['inspirational,', 'motivational,', 'recovery,', 'rest,', 'self-care,', 'self-compassion,', 'women-empowerment']"
5,"Earl Nightingale,",“It's not your present circumstances that count; it's the circumstances you make up your mind to achieve that are important.”,1,"['earl-nightingale,', 'inspirational,', 'lead-the-field,', 'motivational,', 'quote,', 'quote-of-the-day,', 'quotes-to-live-by']"
6,Lisa Haisha,"“If you have a dominant Joker Imposter, you might desperately want to belong but end up sabotaging the very intimacy you crave.”",0,"['authenticity,', 'harness-your-power,', 'healing,', 'imposter,', 'meditation,', 'mindfulness,', 'motivational,', 'positivity,', 'self-love,', 'soul-blazing']"
7,Lisa Haisha,“Laughter is a salve. It’s the best medicine around. Poet Pablo Neruda called it “the language of the soul.” I know this to be a universal truth because I’ve seen this play out in every culture around the world. People find respite and release in laughter.”,0,"['authenticity,', 'harness-your-power,', 'healing,', 'imposter,', 'meditation,', 'mindfulness,', 'motivational,', 'positivity,', 'self-love,', 'soul-blazing']"
8,Lisa Haisha,"“The superpower of people with dominant Fixer Imposters is that they are tirelessly solution-oriented and helpful, particularly when the going gets rough. People with dominant Fixer Imposters can also be master worriers. They see adversity and disaster around every corner, even in benign situations”",0,"['authenticity,', 'harness-your-power,', 'healing,', 'imposter,', 'meditation,', 'mindfulness,', 'motivational,', 'positivity,', 'self-love,', 'soul-blazing']"
9,Lisa Haisha,“People who like to fix other people become “catastrophizers. Fixing becomes an unconscious way of preventing a “what if” from happening.”,0,"['authenticity,', 'harness-your-power,', 'healing,', 'imposter,', 'meditation,', 'mindfulness,', 'motivational,', 'positivity,', 'self-love,', 'soul-blazing']"
10,Lisa Haisha,"“Advertising and self-improvement dogma would have us all believe that if we work hard enough and tirelessly on mind/body/soul, we can not only achieve perfection but become our “best selves.” But that’s as much a myth as, say, the unicorn that lives in your backyard.”",0,"['authenticity,', 'harness-your-power,', 'healing,', 'imposter,', 'meditation,', 'mindfulness,', 'motivational,', 'positivity,', 'self-love,', 'soul-blazing']"
11,Lisa Haisha,"“S.O.U.L. is a powerful exercise that leads to a truly transformative way of looking at the world. Instead of seeing problems to fix, we see solutions to manifest. Instead of focusing on the “thing” to fix, we focus on the way we think about fixing it. In other words, we learn to understand the power of the mind.”",0,"['authenticity,', 'harness-your-power,', 'healing,', 'imposter,', 'meditation,', 'mindfulness,', 'motivational,', 'positivity,', 'self-love,', 'soul-blazing']"
12,Lisa Haisha,"“When I change my thoughts, my problems fix themselves”",0,"['authenticity,', 'harness-your-power,', 'healing,', 'imposter,', 'meditation,', 'mindfulness,', 'motivational,', 'positivity,', 'self-love,', 'soul-blazing']"
13,Lisa Haisha,"“If you have a dominant Overthinker Imposter in your driver’s seat, you rarely get out of your comfort zone, where meaningful personal growth happens, because you’re too busy manufacturing questions in your head. But by keeping your discomfort zone at bay, you also keep at bay experiences that can enhance your creative, emotional, or professional mojo. Then you wonder why life feels so empty. And you overthink that.”",0,"['authenticity,', 'harness-your-power,', 'healing,', 'imposter,', 'meditation,', 'mindfulness,', 'motivational,', 'positivity,', 'self-love,', 'soul-blazing']"
14,Lisa Haisha,"“The superpower of the Overthinker Imposter is being able to see multiple sides of an issue and different points of view. That is a powerful gift when you’re faced with truly complex issues that need to be carefully considered from all angles. People with a dominant Overthinker Imposter are often ethical, reliable, idealistic, honest, and detail-oriented.”",0,"['authenticity,', 'harness-your-power,', 'healing,', 'imposter,', 'meditation,', 'mindfulness,', 'motivational,', 'positivity,', 'self-love,', 'soul-blazing']"
15,Lisa Haisha,"“Being in nature is imperative when life gets stormy, we can live in the eye of that storm rather than get tossed about in its headwinds”",0,"['authenticity,', 'harness-your-power,', 'healing,', 'imposter,', 'meditation,', 'mindfulness,', 'motivational,', 'positivity,', 'self-love,', 'soul-blazing']"
16,Lisa Haisha,"“The Overthinker Imposter is multifaceted: People with this Imposter in the driver’s seat usually have sharp intellects and the ability to see the world from many different perspectives. But they can easily tumble down the rabbit hole of worry, constant second-guessing, and chronic indecision.”",0,"['authenticity,', 'harness-your-power,', 'healing,', 'imposter,', 'meditation,', 'mindfulness,', 'motivational,', 'positivity,', 'self-love,', 'soul-blazing']"
17,Lisa Haisha,"“When we criticize or judge a friend or colleague, the negativity doesn’t hit them, it hits you double-fold, you become toxic and defines who you are.”",0,"['authenticity,', 'harness-your-power,', 'healing,', 'imposter,', 'meditation,', 'mindfulness,', 'motivational,', 'positivity,', 'self-love,', 'soul-blazing']"
18,Lisa Haisha,"“The judge is the ultimate icon of wisdom and authority in society. They are the supreme leaders and arbiters of honesty, due process, and morality. That’s a big load to carry. No wonder the symbol of Lady Justice comes with so many accessories.”",0,"['authenticity,', 'harness-your-power,', 'healing,', 'imposter,', 'meditation,', 'mindfulness,', 'motivational,', 'positivity,', 'self-love,', 'soul-blazing']"
